99.9666	105	4	39	13	19	11	0	39	20	2	3	1	1.05263	0.181818	1	2	0	7	0.791667	0.458333	19	8	13	-1	10000000000	0	20	0	5	4	9	1	1	0	0	0	0	1	2	0	0	1.22222	0	3
0.0250585	94	4	35	12	17	10	0	35	18	2	3	1	1.05882	0.2	1	2	0	7	0.708333	0.416667	17	7	12	-1	10000000000	0	17	0	4	4	8	1	1	0	0	0	0	1	4	0	0	1.25	0	3
0.00835282	87	3	32	12	16	11	0	32	16	1	3	1	1	0.0909091	1	2	0	7	0.666667	0.458333	15	6	11	-1	10000000000	0	17	0	4	3	7	1	1	0	0	0	0	1	5	0	0	1.28571	0	3
0	54	2	18	5	11	5	1	17	7	0	1	0	0.636364	0	3	1.66667	0	7	0.458333	0.208333	9	2	7	-1	10000000000	0	14	0	3	2	5	1	0	0	0	0	0	0	6	0	0	1.2	0	2
0	15	1	2	1	2	1	0	2	0	0	0	0	0	0	1	4	0	7	0.0833333	0.0416667	1	0	1	-1	10000000000	0	2	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0.5	0	0
51.8861	167	2	62	23	13	22	0	62	49	1	7	1	3.76923	0.0454545	0	0	0	7	0.464286	0.785714	42	15	6	-1	10000000000	0	63	0	25	2	5	0	1	0	0	0	0	1	7	0	0	1.2	0	2
48.1138	64	2	21	12	8	12	0	21	13	0	5	0	1.625	0	0	0	0	7	0.285714	0.428571	12	5	1	-1	10000000000	0	20	0	4	2	5	0	1	0	0	0	0	1	8	0	0	1.2	0	2
5.2155e-05	157	1	58	23	12	22	0	58	46	1	7	1	3.83333	0.0454545	0	0	0	7	0.428571	0.785714	40	15	5	-1	10000000000	0	57	0	23	1	4	0	1	0	0	0	0	1	9	0	0	1.25	0	2
4.83632e-05	54	1	17	12	7	12	0	17	10	0	3	0	1.42857	0	0	0	0	7	0.25	0.428571	10	5	0	-1	10000000000	0	14	0	2	1	4	0	1	0	0	0	0	1	10	0	0	1.25	0	2
0	76	4	22	9	13	8	0	22	9	1	1	1	0.692308	0.125	1	1	0	20	0.175676	0.108108	9	0	9	-1	10000000000	0	22	0	5	4	6	0	0	0	0	0	0	0	11	0	0	1	0	1
0	110	6	34	14	19	11	0	34	15	3	3	3	0.789474	0.272727	2	1	0	20	0.256757	0.148649	15	1	13	-1	10000000000	0	30	0	6	6	12	0	1	0	0	0	0	1	13	0	0	1.33333	0	5
0	141	9	46	17	25	13	0	46	21	4	4	4	0.84	0.307692	2	1	0	20	0.337838	0.175676	23	3	18	-1	10000000000	0	37	0	6	9	17	0	2	0	0	0	0	2	17	0	0	1.41176	0	8
13.8853	182	11	66	21	40	18	0	66	26	3	8	3	0.65	0.166667	2	1	0	20	0.540541	0.243243	32	2	28	-1	10000000000	0	49	0	8	11	19	1	3	0	0	0	0	3	22	0	0	1.42105	0	9
6.67917	213	13	82	23	47	19	0	82	35	4	11	4	0.744681	0.210526	3	2.66667	0	20	0.635135	0.256757	35	2	31	-1	10000000000	0	64	0	11	13	23	1	3	0	0	0	0	3	27	0	0	1.43478	0	11
0	218	14	84	22	48	19	0	84	36	3	11	3	0.75	0.157895	3	2.66667	0	20	0.648649	0.256757	37	2	32	-1	10000000000	0	64	0	10	14	25	1	3	0	0	0	0	3	32	0	0	1.44	0	12
