not,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2231254,0,0,1.6875,0,23
not,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2231540,0,0,1.66667,0,25
not,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,2233604,0,0,1.66667,0,19
not,279,15,76,39,41,32,4,72,35,7,17,7,0.853659,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,2233643,0,0,1.67857,0,20
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2233655,0,0,1.68966,0,21
not,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,2233665,0,0,1.74074,0,21
not,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,2266078,0,0,1.68966,0,21
not,264,17,68,38,40,30,4,64,28,8,16,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,29,0,2,0,0,0,0,2,2266159,0,0,1.75862,0,23
not,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2273640,0,0,1.70968,0,23
not,270,19,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,128,0,20,21,31,0,2,0,0,0,0,2,2273741,0,0,1.77419,0,25
not,269,22,72,36,38,32,4,68,34,4,19,4,0.894737,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,2273902,0,0,1.68571,0,25
not,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,2275869,0,0,1.64286,0,19
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2275907,0,0,1.66667,0,21
not,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,2275914,0,0,1.65517,0,20
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2275928,0,0,1.66667,0,21
not,261,16,67,38,39,30,4,63,28,8,16,8,0.717949,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,122,0,20,18,28,0,2,0,0,0,0,2,2275940,0,0,1.71429,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2288061,0,0,1.64516,0,21
not,263,20,70,36,38,32,4,66,32,4,18,4,0.842105,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,2296775,0,0,1.66667,0,23
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2299401,0,0,1.64516,0,21
not,263,20,70,36,38,32,4,66,32,4,18,4,0.842105,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,2308115,0,0,1.66667,0,23
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2310647,0,0,1.66667,0,21
not,288,18,79,39,43,32,4,75,36,7,18,7,0.837209,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,134,0,18,19,31,0,2,0,0,0,0,2,2310704,0,0,1.67742,0,22
not,267,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,30,0,2,0,0,0,0,2,2310738,0,0,1.73333,0,23
not,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2318785,0,0,1.6875,0,23
not,294,20,81,39,43,32,4,77,38,7,19,7,0.883721,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,138,0,18,21,33,0,2,0,0,0,0,2,2318854,0,0,1.69697,0,24
not,273,20,71,38,40,30,4,67,31,8,18,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,130,0,20,22,32,0,2,0,0,0,0,2,2318896,0,0,1.75,0,25
not,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2319071,0,0,1.66667,0,25
not,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,2321135,0,0,1.66667,0,19
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2321168,0,0,1.68966,0,21
not,279,15,76,39,41,32,4,72,35,7,17,7,0.853659,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,2321174,0,0,1.67857,0,20
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2321186,0,0,1.68966,0,21
not,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,2321196,0,0,1.74074,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2332547,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2340685,0,0,1.6875,0,23
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2343119,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2351257,0,0,1.6875,0,23
not,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,2353609,0,0,1.68966,0,21
not,285,17,78,39,43,32,4,74,35,7,17,7,0.813953,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,132,0,18,18,30,0,2,0,0,0,0,2,2353660,0,0,1.7,0,22
not,275,18,72,38,41,30,4,68,31,8,17,8,0.756098,0.266667,15,2.6,0,33,0.683333,0.5,27,0,12,8,8,0,130,0,20,20,31,0,2,0,0,0,0,2,2353676,0,0,1.70968,0,23
not,264,17,68,38,40,30,4,64,28,8,16,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,29,0,2,0,0,0,0,2,2353690,0,0,1.75862,0,23
not,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2361171,0,0,1.70968,0,23
not,291,19,80,39,43,32,4,76,37,7,18,7,0.860465,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,136,0,18,20,32,0,2,0,0,0,0,2,2361234,0,0,1.71875,0,24
not,281,20,74,38,41,30,4,70,33,8,18,8,0.804878,0.266667,15,2.6,0,33,0.683333,0.5,27,0,12,8,8,0,134,0,20,22,33,0,2,0,0,0,0,2,2361254,0,0,1.72727,0,25
not,270,19,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,128,0,20,21,31,0,2,0,0,0,0,2,2361272,0,0,1.77419,0,25
not,269,22,72,36,38,32,4,68,34,4,19,4,0.894737,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,2361433,0,0,1.68571,0,25
not,282,23,74,38,40,30,4,70,34,8,19,8,0.85,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,136,0,20,25,35,0,2,0,0,0,0,2,2361574,0,0,1.74286,0,27
not,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,2363400,0,0,1.64286,0,19
not,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,2363445,0,0,1.65517,0,20
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2363459,0,0,1.66667,0,21
not,261,16,67,38,39,30,4,63,28,8,16,8,0.717949,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,122,0,20,18,28,0,2,0,0,0,0,2,2363471,0,0,1.71429,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2375592,0,0,1.64516,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2386932,0,0,1.64516,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2398178,0,0,1.66667,0,21
not,288,18,79,39,43,32,4,75,36,7,18,7,0.837209,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,134,0,18,19,31,0,2,0,0,0,0,2,2398235,0,0,1.67742,0,22
not,267,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,30,0,2,0,0,0,0,2,2398269,0,0,1.73333,0,23
not,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2406316,0,0,1.6875,0,23
not,273,20,71,38,40,30,4,67,31,8,18,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,130,0,20,22,32,0,2,0,0,0,0,2,2406427,0,0,1.75,0,25
not,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2406602,0,0,1.66667,0,25
not,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,2408666,0,0,1.66667,0,19
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2408699,0,0,1.68966,0,21
not,279,15,76,39,41,32,4,72,35,7,17,7,0.853659,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,2408705,0,0,1.67857,0,20
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2408717,0,0,1.68966,0,21
not,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,2408727,0,0,1.74074,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2420078,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2428216,0,0,1.6875,0,23
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2430650,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2438788,0,0,1.6875,0,23
not,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,2441140,0,0,1.68966,0,21
not,285,17,78,39,43,32,4,74,35,7,17,7,0.813953,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,132,0,18,18,30,0,2,0,0,0,0,2,2441191,0,0,1.7,0,22
not,275,18,72,38,41,30,4,68,31,8,17,8,0.756098,0.266667,15,2.6,0,33,0.683333,0.5,27,0,12,8,8,0,130,0,20,20,31,0,2,0,0,0,0,2,2441207,0,0,1.70968,0,23
not,264,17,68,38,40,30,4,64,28,8,16,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,29,0,2,0,0,0,0,2,2441221,0,0,1.75862,0,23
not,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2448702,0,0,1.70968,0,23
not,291,19,80,39,43,32,4,76,37,7,18,7,0.860465,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,136,0,18,20,32,0,2,0,0,0,0,2,2448765,0,0,1.71875,0,24
not,270,19,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,128,0,20,21,31,0,2,0,0,0,0,2,2448803,0,0,1.77419,0,25
not,269,22,72,36,38,32,4,68,34,4,19,4,0.894737,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,2448964,0,0,1.68571,0,25
not,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,2450931,0,0,1.64286,0,19
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2450969,0,0,1.66667,0,21
not,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,2450976,0,0,1.65517,0,20
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2450990,0,0,1.66667,0,21
not,261,16,67,38,39,30,4,63,28,8,16,8,0.717949,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,122,0,20,18,28,0,2,0,0,0,0,2,2451002,0,0,1.71429,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2463123,0,0,1.64516,0,21
not,263,20,70,36,38,32,4,66,32,4,18,4,0.842105,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,2471837,0,0,1.66667,0,23
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2474463,0,0,1.64516,0,21
not,263,20,70,36,38,32,4,66,32,4,18,4,0.842105,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,2483177,0,0,1.66667,0,23
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2485709,0,0,1.66667,0,21
not,288,18,79,39,43,32,4,75,36,7,18,7,0.837209,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,134,0,18,19,31,0,2,0,0,0,0,2,2485766,0,0,1.67742,0,22
not,267,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,30,0,2,0,0,0,0,2,2485800,0,0,1.73333,0,23
not,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2493847,0,0,1.6875,0,23
not,294,20,81,39,43,32,4,77,38,7,19,7,0.883721,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,138,0,18,21,33,0,2,0,0,0,0,2,2493916,0,0,1.69697,0,24
not,273,20,71,38,40,30,4,67,31,8,18,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,130,0,20,22,32,0,2,0,0,0,0,2,2493958,0,0,1.75,0,25
not,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2494133,0,0,1.66667,0,25
not,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,2496197,0,0,1.66667,0,19
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2496230,0,0,1.68966,0,21
not,279,15,76,39,41,32,4,72,35,7,17,7,0.853659,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,2496236,0,0,1.67857,0,20
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2496248,0,0,1.68966,0,21
not,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,2496258,0,0,1.74074,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2507609,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2515747,0,0,1.6875,0,23
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2518181,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2526319,0,0,1.6875,0,23
not,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,2528671,0,0,1.68966,0,21
not,285,17,78,39,43,32,4,74,35,7,17,7,0.813953,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,132,0,18,18,30,0,2,0,0,0,0,2,2528722,0,0,1.7,0,22
not,275,18,72,38,41,30,4,68,31,8,17,8,0.756098,0.266667,15,2.6,0,33,0.683333,0.5,27,0,12,8,8,0,130,0,20,20,31,0,2,0,0,0,0,2,2528738,0,0,1.70968,0,23
not,264,17,68,38,40,30,4,64,28,8,16,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,29,0,2,0,0,0,0,2,2528752,0,0,1.75862,0,23
not,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2536233,0,0,1.70968,0,23
not,291,19,80,39,43,32,4,76,37,7,18,7,0.860465,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,136,0,18,20,32,0,2,0,0,0,0,2,2536296,0,0,1.71875,0,24
not,281,20,74,38,41,30,4,70,33,8,18,8,0.804878,0.266667,15,2.6,0,33,0.683333,0.5,27,0,12,8,8,0,134,0,20,22,33,0,2,0,0,0,0,2,2536316,0,0,1.72727,0,25
not,270,19,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,128,0,20,21,31,0,2,0,0,0,0,2,2536334,0,0,1.77419,0,25
not,269,22,72,36,38,32,4,68,34,4,19,4,0.894737,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,2536495,0,0,1.68571,0,25
not,282,23,74,38,40,30,4,70,34,8,19,8,0.85,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,136,0,20,25,35,0,2,0,0,0,0,2,2536636,0,0,1.74286,0,27
not,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,2538462,0,0,1.64286,0,19
not,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,2538507,0,0,1.65517,0,20
not,272,17,71,38,40,30,4,67,31,8,17,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,128,0,20,19,30,0,2,0,0,0,0,2,2538521,0,0,1.66667,0,21
not,261,16,67,38,39,30,4,63,28,8,16,8,0.717949,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,122,0,20,18,28,0,2,0,0,0,0,2,2538533,0,0,1.71429,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2550654,0,0,1.64516,0,21
not,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2561994,0,0,1.64516,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2573240,0,0,1.66667,0,21
not,288,18,79,39,43,32,4,75,36,7,18,7,0.837209,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,134,0,18,19,31,0,2,0,0,0,0,2,2573297,0,0,1.67742,0,22
not,267,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,30,0,2,0,0,0,0,2,2573331,0,0,1.73333,0,23
not,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2581378,0,0,1.6875,0,23
not,273,20,71,38,40,30,4,67,31,8,18,8,0.775,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,130,0,20,22,32,0,2,0,0,0,0,2,2581489,0,0,1.75,0,25
not,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2581664,0,0,1.66667,0,25
not,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,2583728,0,0,1.66667,0,19
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2583761,0,0,1.68966,0,21
not,279,15,76,39,41,32,4,72,35,7,17,7,0.853659,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,2583767,0,0,1.67857,0,20
not,269,16,70,38,39,30,4,66,31,8,17,8,0.794872,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,126,0,20,18,29,0,2,0,0,0,0,2,2583779,0,0,1.68966,0,21
not,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,2583789,0,0,1.74074,0,21
not,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,2595140,0,0,1.66667,0,21
not,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,2603278,0,0,1.6875,0,23
